country_code,year,country,managers_employment_share,energy_pc
SRB,2005,Serbia,3.738,93.4733996123777
SRB,2006,Serbia,3.327,99.3834665839616
SRB,2007,Serbia,3.555,97.1821175731711
SRB,2008,Serbia,5.393,98.9338924023634
SRB,2009,Serbia,5.472,89.7327220085669
SRB,2010,Serbia,5.368,92.6980618645226
SRB,2011,Serbia,5.242,96.7343890486226
SRB,2012,Serbia,5.436,87.6462651955766
SRB,2013,Serbia,3.544,90.1825210496421
SRB,2014,Serbia,3.577,80.9069312082253
SSD,2012,South Sudan,2.032,5.54846310221621
SSD,2013,South Sudan,2.308,5.59279211408148
SSD,2014,South Sudan,2.326,5.59884689591417
STP,2004,Sao Tome and Principe,0.59,13.525497692564
STP,2005,Sao Tome and Principe,0.56,14.624337866094
STP,2006,Sao Tome and Principe,0.716,14.6186240382929
STP,2007,Sao Tome and Principe,0.883,14.3511553371012
SUR,2000,Suriname,7.381,58.9538073970039
SUR,2001,Suriname,7.192,62.2419082175653
SUR,2002,Suriname,7.225,43.9615729307719
SUR,2003,Suriname,7.234,46.223017135644
SUR,2004,Suriname,6.69,49.8453347094385
SUR,2005,Suriname,6.863,56.0946784138619
SUR,2006,Suriname,6.915,52.9308941169957
SUR,2007,Suriname,7.041,49.744679868651
SUR,2008,Suriname,7.088,51.8496158885521
SUR,2009,Suriname,7.749,51.5395224630916
SUR,2010,Suriname,7.802,60.1405601362882
SUR,2011,Suriname,7.757,58.0861982514238
SUR,2012,Suriname,7.983,63.8312518314798
SUR,2013,Suriname,8.465,56.4514515951848
SUR,2014,Suriname,8.735,55.7887023364697
SVK,1991,Slovak Republic,4.165,154.056756022994
SVK,1992,Slovak Republic,4.369,145.85671761678
SVK,1993,Slovak Republic,4.394,142.677532181176
SVK,1994,Slovak Republic,4.379,139.57249574537
SVK,1995,Slovak Republic,4.23,141.85079172807
SVK,1996,Slovak Republic,4.478,143.911149745997
SVK,1997,Slovak Republic,5.003,143.81172278339
SVK,1998,Slovak Republic,4.575,139.399610528133
SVK,1999,Slovak Republic,4.415,140.02392100346
SVK,2000,Slovak Republic,5.033,140.911316381358
SVK,2001,Slovak Republic,4.628,147.781707303498
SVK,2002,Slovak Republic,4.044,148.918927285713
SVK,2003,Slovak Republic,4.668,148.287397360208
SVK,2004,Slovak Republic,5.378,146.087827526933
SVK,2005,Slovak Republic,5.067,149.781746687988
SVK,2006,Slovak Republic,4.656,148.308654610766
SVK,2007,Slovak Republic,4.423,142.077160849537
SVK,2008,Slovak Republic,4.473,145.645915713845
SVK,2009,Slovak Republic,4.708,133.127098901871
SVK,2010,Slovak Republic,4.879,141.505697052489
SVK,2011,Slovak Republic,5.244,137.618011392694
SVK,2012,Slovak Republic,4.343,132.040158274098
SVK,2013,Slovak Republic,4.092,134.141996346376
SVK,2014,Slovak Republic,4.393,126.281806301351
SVK,2015,Slovak Republic,4.838,128.813776102186
SVN,1991,Slovenia,4.188,119.405457482606
SVN,1992,Slovenia,4.362,111.257307474581
SVN,1993,Slovenia,4.529,116.744307466712
SVN,1994,Slovenia,3.235,121.455598225566
SVN,1995,Slovenia,4.353,130.728080445473
SVN,1996,Slovenia,5.828,136.205233719527
SVN,1997,Slovenia,5.308,141.656216252771
SVN,1998,Slovenia,5.511,139.286831944717
SVN,1999,Slovenia,6.327,138.812773780289
SVN,2000,Slovenia,7.272,138.054683508362
SVN,2001,Slovenia,7.023,144.616760371391
SVN,2002,Slovenia,6.245,146.431355662189
SVN,2003,Slovenia,5.928,148.067224327624
SVN,2004,Slovenia,6.045,152.5751491532
SVN,2005,Slovenia,6.602,155.700284332535
SVN,2006,Slovenia,6.283,155.831978293503
SVN,2007,Slovenia,5.934,155.144607591588
SVN,2008,Slovenia,6.675,163.688043435021
SVN,2009,Slovenia,7.732,149.436500723205
SVN,2010,Slovenia,8.636,152.904968349967
SVN,2011,Slovenia,8.376,152.440676299991
SVN,2012,Slovenia,7.993,146.414075317671
SVN,2013,Slovenia,7.991,142.518255041431
SVN,2014,Slovenia,8.346,138.551093270657
SVN,2015,Slovenia,7.994,135.98192792477
SWE,1991,Sweden,4.866,239.633228918915
SWE,1992,Sweden,4.918,227.861160635815
SWE,1993,Sweden,4.973,226.387245492818
SWE,1994,Sweden,5.03,240.040606496521
SWE,1995,Sweden,5.088,241.794608548498
SWE,1996,Sweden,5.14,246.941561967938
SWE,1997,Sweden,5.194,240.532000902923
SWE,1998,Sweden,5.225,244.621955482426
SWE,1999,Sweden,5.19,240.0916869648
SWE,2000,Sweden,4.91,227.474919554572
SWE,2001,Sweden,4.834,240.878345964386
SWE,2002,Sweden,4.997,245.979108423174
SWE,2003,Sweden,5.101,239.628902807055
SWE,2004,Sweden,5.509,247.872967967613
SWE,2005,Sweden,5.111,242.169839610674
SWE,2006,Sweden,5.286,234.547798287241
SWE,2007,Sweden,5.396,232.163727120942
SWE,2008,Sweden,5.308,228.304490243943
SWE,2009,Sweden,5.503,207.506200636083
SWE,2010,Sweden,5.617,230.312728366179
SWE,2011,Sweden,5.338,223.895141336499
SWE,2012,Sweden,5.782,223.679202292278
SWE,2013,Sweden,5.783,218.531430885114
SWE,2014,Sweden,5.589,210.991101689205
SWE,2015,Sweden,5.602,216.69978913278
SWZ,2004,Eswatini,1.904,18.5792714768277
SWZ,2005,Eswatini,1.916,18.162375617451
SWZ,2006,Eswatini,1.942,18.2265505073079
SWZ,2007,Eswatini,1.956,18.6129639767104
SYR,1991,Syrian Arab Republic,1.57,40.3078173254391
SYR,1992,Syrian Arab Republic,1.66,37.6903572607438
SYR,1993,Syrian Arab Republic,1.705,36.8971428205731
SYR,1994,Syrian Arab Republic,1.732,37.3897566580228
SYR,1995,Syrian Arab Republic,1.735,38.3650320721429
SYR,1996,Syrian Arab Republic,1.648,39.3004570371178
SYR,1997,Syrian Arab Republic,1.609,41.3155139218917
SYR,1998,Syrian Arab Republic,1.602,44.5286693780698
SYR,1999,Syrian Arab Republic,1.581,43.279220480876
SYR,2000,Syrian Arab Republic,1.535,42.4493721504723
SYR,2001,Syrian Arab Republic,1.572,42.6114456231629
SYR,2002,Syrian Arab Republic,1.598,43.3853689545386
SYR,2003,Syrian Arab Republic,1.584,42.8260613061285
SYR,2004,Syrian Arab Republic,1.606,43.7067565323977
SYR,2005,Syrian Arab Republic,1.626,50.6393207357221
SYR,2006,Syrian Arab Republic,1.569,50.9328008176677
SYR,2007,Syrian Arab Republic,1.602,51.3390415475753
SYR,2008,Syrian Arab Republic,1.603,50.6407412023493
SYR,2009,Syrian Arab Republic,1.65,46.2645434986251
SYR,2010,Syrian Arab Republic,1.73,46.2011763153027
SYR,2011,Syrian Arab Republic,1.707,42.9737172369653
SYR,2012,Syrian Arab Republic,1.61,33.4933434144568
SYR,2013,Syrian Arab Republic,1.483,27.6511508424307
SYR,2014,Syrian Arab Republic,1.519,26.608594853862
TGO,1991,Togo,0.722,17.0095765675628
TGO,1992,Togo,0.682,16.8565128764812
TGO,1993,Togo,0.571,16.609316909157
TGO,1994,Togo,0.658,18.0199791958028
TGO,1995,Togo,0.662,18.3992820481731
TGO,1996,Togo,0.676,19.7738605244201
TGO,1997,Togo,0.72,19.0373493631717
TGO,1998,Togo,0.74,19.6111335406982
TGO,1999,Togo,0.732,21.408242952889
TGO,2000,Togo,0.716,20.8361954674277
TGO,2001,Togo,0.682,20.3035030404529
TGO,2002,Togo,0.645,20.4411506428405
TGO,2003,Togo,0.672,20.9389124649638
TGO,2004,Togo,0.669,20.6598030131834
TGO,2005,Togo,0.644,20.5288164767139
TGO,2006,Togo,0.646,20.0307550945823
TGO,2007,Togo,0.635,20.2087701749943
TGO,2008,Togo,0.619,20.4619936300263
TGO,2009,Togo,0.627,23.6623085598229
TGO,2010,Togo,0.64,23.1132269381995
TGO,2011,Togo,0.653,22.6962389991763
TGO,2012,Togo,0.66,22.118105141555
TGO,2013,Togo,0.666,22.1200386506287
TGO,2014,Togo,0.682,22.1763980933299
THA,1991,Thailand,10.579,36.361521499783
THA,1992,Thailand,10.193,38.1849851143621
THA,1993,Thailand,9.912,39.7891546952702
THA,1994,Thailand,9.35,43.3050145243428
THA,1995,Thailand,8.821,46.6360232349631
THA,1996,Thailand,8.402,51.251322139592
THA,1997,Thailand,8.011,51.5751081474581
THA,1998,Thailand,7.52,48.0067051085189
THA,1999,Thailand,7.25,50.4988746802849
THA,2000,Thailand,6.899,51.1271660518831
THA,2001,Thailand,6.552,52.0699070476666
THA,2002,Thailand,6.813,56.808654716987
THA,2003,Thailand,6.813,60.8506457317218
THA,2004,Thailand,6.654,65.0802289896298
THA,2005,Thailand,6.567,66.4133372114239
THA,2006,Thailand,6.611,67.2703373497978
THA,2007,Thailand,6.689,69.6160326512
THA,2008,Thailand,2.642,71.0696072263029
THA,2009,Thailand,2.771,70.4773009797119
THA,2010,Thailand,3.085,76.4653284817856
THA,2011,Thailand,2.472,76.0296629968479
THA,2012,Thailand,2.973,80.9349291577392
THA,2013,Thailand,3.734,86.4421611359979
THA,2014,Thailand,3.973,85.5209845925576
TJK,1991,Tajikistan,2.675,42.3662480929102
TJK,1992,Tajikistan,2.327,34.5786912530455
TJK,1993,Tajikistan,2.118,27.3362915074826
TJK,1994,Tajikistan,1.943,21.3970497307479
TJK,1995,Tajikistan,1.602,19.21668547929
TJK,1996,Tajikistan,1.422,18.4323958109922
TJK,1997,Tajikistan,1.484,18.1617799569681
TJK,1998,Tajikistan,1.626,18.7061891963329
TJK,1999,Tajikistan,1.644,18.3822533513741
TJK,2000,Tajikistan,1.716,17.5282437948814
TJK,2001,Tajikistan,1.813,17.0901832936598
TJK,2002,Tajikistan,1.942,16.8704451432525
TJK,2003,Tajikistan,2.044,16.8579227297375
TJK,2004,Tajikistan,2.266,17.679804870304
TJK,2005,Tajikistan,2.352,17.3505944354167
TJK,2006,Tajikistan,2.427,17.4868447344882
TJK,2007,Tajikistan,2.565,18.1520080188158
TJK,2008,Tajikistan,2.677,17.1111655323959
TJK,2009,Tajikistan,2.75,15.0030439206142
TJK,2010,Tajikistan,2.785,14.9783459854168
TJK,2011,Tajikistan,2.816,14.7457905017229
TJK,2012,Tajikistan,2.919,15.3457689711196
TJK,2013,Tajikistan,3.054,16.3736720516308
TJK,2014,Tajikistan,3.053,17.0982805853308
TKM,1991,Turkmenistan,2.923,171.008555882896
TKM,1992,Turkmenistan,2.063,114.523707372087
TKM,1993,Turkmenistan,2.28,112.614126727545
TKM,1994,Turkmenistan,2.19,138.420255485467
TKM,1995,Turkmenistan,1.953,139.286831159529
TKM,1996,Turkmenistan,1.971,119.864159158139
TKM,1997,Turkmenistan,2.123,118.194107588235
TKM,1998,Turkmenistan,2.208,121.883308168583
TKM,1999,Turkmenistan,2.413,142.090134395377
TKM,2000,Turkmenistan,2.48,141.00181204534
TKM,2001,Turkmenistan,2.483,142.141007618088
TKM,2002,Turkmenistan,2.519,146.729620809302
TKM,2003,Turkmenistan,2.578,161.669433627073
TKM,2004,Turkmenistan,2.653,166.97807320025
TKM,2005,Turkmenistan,2.833,171.908349718843
TKM,2006,Turkmenistan,2.976,173.995140053589
TKM,2007,Turkmenistan,3.023,195.437032722379
TKM,2008,Turkmenistan,2.926,195.123987300675
TKM,2009,Turkmenistan,2.969,169.284424084544
TKM,2010,Turkmenistan,3.12,189.756149425149
TKM,2011,Turkmenistan,3.176,202.759690919005
TKM,2012,Turkmenistan,3.254,206.024562363875
TKM,2013,Turkmenistan,3.327,207.50766372926
TKM,2014,Turkmenistan,3.373,207.936897147969
TLS,2004,Timor-Leste,2.302,5.49275149633382
TLS,2005,Timor-Leste,2.508,5.42205357853543
TLS,2006,Timor-Leste,2.735,5.41203918580435
TLS,2007,Timor-Leste,2.777,5.45449657720094
TON,2004,Tonga,2.727,26.8246234009047
TON,2005,Tonga,2.788,26.6752499223497
TON,2006,Tonga,2.85,26.524741617383
TON,2007,Tonga,2.772,26.7806217504106
TTO,1991,Trinidad and Tobago,5.994,205.625114187076
TTO,1992,Trinidad and Tobago,6.559,224.382442578012
TTO,1993,Trinidad and Tobago,7.294,213.694081556367
TTO,1994,Trinidad and Tobago,6.595,213.918161896644
TTO,1995,Trinidad and Tobago,7.004,208.205562564542
TTO,1996,Trinidad and Tobago,6.639,245.0225289974
TTO,1997,Trinidad and Tobago,6.79,230.730728504981
TTO,1998,Trinidad and Tobago,6.414,267.024972800886
TTO,1999,Trinidad and Tobago,6.781,310.72524452138
TTO,2000,Trinidad and Tobago,7.204,327.941712768394
TTO,2001,Trinidad and Tobago,7.591,364.618483679911
TTO,2002,Trinidad and Tobago,7.678,394.806988083007
TTO,2003,Trinidad and Tobago,7.407,439.05685049843
TTO,2004,Trinidad and Tobago,7.676,458.439409189644
TTO,2005,Trinidad and Tobago,8.042,523.324372276809
TTO,2006,Trinidad and Tobago,8.152,580.786081508895
TTO,2007,Trinidad and Tobago,8.311,614.664519700533
TTO,2008,Trinidad and Tobago,8.397,594.114827476154
TTO,2009,Trinidad and Tobago,8.616,597.713951386399
TTO,2010,Trinidad and Tobago,8.618,635.647827351384
TTO,2011,Trinidad and Tobago,8.336,622.341185133549
TTO,2012,Trinidad and Tobago,8.172,603.729878948914
TTO,2013,Trinidad and Tobago,9.217,611.711751097596
TTO,2014,Trinidad and Tobago,9.242,607.912868426704
TUN,1991,Tunisia,4.868,27.423443599826
TUN,1992,Tunisia,4.926,29.5687711602558
TUN,1993,Tunisia,4.973,28.328328678669
TUN,1994,Tunisia,5.003,29.8463691961002
TUN,1995,Tunisia,5.038,29.7204026941589
TUN,1996,Tunisia,5.048,30.4996638539424
TUN,1997,Tunisia,5.071,30.9752809394462
TUN,1998,Tunisia,5.14,33.1169447728685
TUN,1999,Tunisia,5.173,33.790876611286
TUN,2000,Tunisia,5.195,34.5933897681303
TUN,2001,Tunisia,5.246,36.0483192090215
TUN,2002,Tunisia,5.282,36.2204525937959
TUN,2003,Tunisia,5.306,36.8702274136911
TUN,2004,Tunisia,5.327,38.4258791781652
TUN,2005,Tunisia,5.348,37.5140676762229
TUN,2006,Tunisia,5.36,38.9932333604755
TUN,2007,Tunisia,5.372,39.8045811942025
TUN,2008,Tunisia,5.341,40.9802080681928
TUN,2009,Tunisia,5.404,39.4967922259274
TUN,2010,Tunisia,7.962,43.5148498655287
TUN,2011,Tunisia,6.729,41.2360961469515
TUN,2012,Tunisia,6.619,42.4532906641974
TUN,2013,Tunisia,6.648,42.6365674880333
TUN,2014,Tunisia,6.679,42.5633019332542
TUR,1991,Turkey,6.687,42.737023498808
TUR,1992,Turkey,6.613,43.3305414094391
TUR,1993,Turkey,6.54,45.0975767547253
TUR,1994,Turkey,6.435,43.9400020336347
TUR,1995,Turkey,6.374,47.1307937708878
TUR,1996,Turkey,6.321,50.207351761787
TUR,1997,Turkey,6.225,51.8840305890568
TUR,1998,Turkey,6.199,52.0369804718663
TUR,1999,Turkey,6.154,50.4129370897567
TUR,2000,Turkey,6.084,53.3434854948723
TUR,2001,Turkey,6.015,48.8682323585994
TUR,2002,Turkey,6.125,50.7604457024504
TUR,2003,Turkey,6.51,52.3954502107969
TUR,2004,Turkey,6.368,53.4956606796584
TUR,2005,Turkey,7.338,54.9796502589104
TUR,2006,Turkey,7.02,59.7739821015093
TUR,2007,Turkey,6.568,63.214178040235
TUR,2008,Turkey,6.531,61.7280481761449
TUR,2009,Turkey,6.443,60.4485352247873
TUR,2010,Turkey,6.172,64.7978332094662
TUR,2011,Turkey,6.552,67.7928031187238
TUR,2012,Turkey,6.064,69.4338997666655
TUR,2013,Turkey,5.038,67.6573569154585
TUR,2014,Turkey,5.169,69.1168643113212
TUR,2015,Turkey,5.208,72.4234062574351
TZA,1991,Tanzania,2.159,18.8595892428711
TZA,1992,Tanzania,2.13,18.531653346091
TZA,1993,Tanzania,2.118,18.4263621928514
TZA,1994,Tanzania,2.122,18.206933421421
TZA,1995,Tanzania,2.13,18.4587913418441
TZA,1996,Tanzania,2.174,18.2186291985399
TZA,1997,Tanzania,2.224,17.9661954052426
TZA,1998,Tanzania,2.274,18.5338715702321
TZA,1999,Tanzania,2.349,19.0950011130429
TZA,2000,Tanzania,2.428,19.5472542060586
TZA,2001,Tanzania,2.519,20.0058340982778
TZA,2002,Tanzania,1.497,20.3782652961438
TZA,2003,Tanzania,0.875,20.5567547805383
TZA,2004,Tanzania,0.512,21.0804674583184
TZA,2005,Tanzania,0.303,21.3746128138797
TZA,2006,Tanzania,0.174,21.462182251348
TZA,2007,Tanzania,0.199,21.5273476475937
TZA,2008,Tanzania,0.221,21.5566603362819
TZA,2009,Tanzania,0.249,21.4827458121983
TZA,2010,Tanzania,0.279,21.822477046016
TZA,2011,Tanzania,0.315,22.2804299753411
TZA,2012,Tanzania,0.351,22.8300282490438
TZA,2013,Tanzania,0.397,22.9165129667023
TZA,2014,Tanzania,0.452,22.9615385215843
UKR,1991,Ukraine,6.295,206.220957599391
UKR,1992,Ukraine,6.455,179.304800331592
UKR,1993,Ukraine,7.178,159.164676097986
UKR,1994,Ukraine,6.875,136.729877933807
UKR,1995,Ukraine,7.027,136.10505394925
UKR,1996,Ukraine,7.141,126.034021003101
UKR,1997,Ukraine,7.279,121.802702240643
UKR,1998,Ukraine,7.253,116.356828259297
UKR,1999,Ukraine,7.129,116.895089030965
UKR,2000,Ukraine,7.26,116.967646998826
UKR,2001,Ukraine,7.5,118.378572666907
UKR,2002,Ukraine,7.271,120.837732478074
UKR,2003,Ukraine,7.091,129.712734423935
UKR,2004,Ukraine,7.17,129.979185658124
UKR,2005,Ukraine,7.11,130.049696655187
UKR,2006,Ukraine,7.26,125.95118117445
UKR,2007,Ukraine,7.602,128.501713819947
UKR,2008,Ukraine,7.539,124.919913061032
UKR,2009,Ukraine,7.91,107.183597589475
UKR,2010,Ukraine,7.98,123.929051359137
UKR,2011,Ukraine,7.766,118.985677851611
UKR,2012,Ukraine,7.663,115.558128453413
UKR,2013,Ukraine,7.59,109.950244770927
UKR,2014,Ukraine,7.98,100.7933231574
URY,1991,Uruguay,3.617,35.688953194683
URY,1992,Uruguay,3.598,38.8587044301978
URY,1993,Uruguay,3.59,36.222592973695
URY,1994,Uruguay,3.565,34.5054179175026
URY,1995,Uruguay,3.524,36.4488944259689
URY,1996,Uruguay,3.495,39.6030976262906
URY,1997,Uruguay,3.468,39.9267773109729
URY,1998,Uruguay,3.438,40.7621939322442
URY,1999,Uruguay,3.411,43.9993065544465
URY,2000,Uruguay,3.387,42.0330741803638
URY,2001,Uruguay,3.356,37.1786070572272
URY,2002,Uruguay,3.32,34.988979612138
URY,2003,Uruguay,3.28,34.8193128872568
URY,2004,Uruguay,3.25,39.1926804766661
URY,2005,Uruguay,3.028,40.2856753028839
URY,2006,Uruguay,2.29,43.0594820722306
URY,2007,Uruguay,2.538,42.7405764332331
URY,2008,Uruguay,2.596,54.9492577192156
URY,2009,Uruguay,2.687,54.4780712639481
URY,2010,Uruguay,2.749,53.7661837623454
URY,2011,Uruguay,3.18,57.6950507959906
URY,2012,Uruguay,2.256,60.2148647731465
URY,2013,Uruguay,2.297,59.5963599824919
URY,2014,Uruguay,2.242,60.7619219212744
USA,1991,United States,8.889,322.570656636695
USA,1992,United States,8.966,324.493804400967
USA,1993,United States,9.046,325.837565741736
USA,1994,United States,9.123,327.86122341625
USA,1995,United States,9.206,328.109261299852
USA,1996,United States,9.288,331.488559892992
USA,1997,United States,9.367,330.823395883901
USA,1998,United States,9.439,329.781573846459
USA,1999,United States,9.535,334.785900476712
USA,2000,United States,9.622,340.381138209612
USA,2001,United States,9.772,330.794307210668
USA,2002,United States,9.808,331.441524683874
USA,2003,United States,9.738,329.385415721086
USA,2004,United States,9.566,333.042297125938
USA,2005,United States,9.449,331.573611498107
USA,2006,United States,9.609,325.341678875397
USA,2007,United States,9.624,327.87525603224
USA,2008,United States,9.923,316.567376396066
USA,2009,United States,10.042,298.509780516568
USA,2010,United States,9.795,302.891994936861
USA,2011,United States,9.964,297.389781575776
USA,2012,United States,10.261,290.777557852945
USA,2013,United States,10.199,292.181996926987
USA,2014,United States,10.204,294.486195898063
USA,2015,United States,10.551,287.922824965585
UZB,1991,Uzbekistan,1.545,99.1360588716149
UZB,1992,Uzbekistan,1.408,91.4185901259949
UZB,1993,Uzbekistan,1.434,92.9127573718295
UZB,1994,Uzbekistan,1.383,90.2319393277732
UZB,1995,Uzbekistan,1.381,81.6024302503356
UZB,1996,Uzbekistan,1.406,82.7404685369858
UZB,1997,Uzbekistan,1.41,82.5893916950262
UZB,1998,Uzbekistan,1.459,90.0402407398254
UZB,1999,Uzbekistan,1.469,91.420818435178
UZB,2000,Uzbekistan,1.483,89.4545551429597
UZB,2001,Uzbekistan,1.51,88.8949388191488
UZB,2002,Uzbekistan,1.528,91.3693496992303
UZB,2003,Uzbekistan,1.553,87.4525081710611
UZB,2004,Uzbekistan,1.608,85.2906451722719
UZB,2005,Uzbekistan,1.637,78.3937748625437
UZB,2006,Uzbekistan,1.694,79.0865483082557
UZB,2007,Uzbekistan,1.787,77.4940980674676
UZB,2008,Uzbekistan,1.872,79.394781882485
UZB,2009,Uzbekistan,1.928,69.7098449043552
UZB,2010,Uzbekistan,1.997,66.3951733781647
UZB,2011,Uzbekistan,2.066,70.6233637383885
UZB,2012,Uzbekistan,2.137,71.1332341620929
UZB,2013,Uzbekistan,2.204,62.4870576846936
VCT,2004,St. Vincent and the Grenadines,6.627,28.5106132239599
VCT,2005,St. Vincent and the Grenadines,6.662,28.8523236964776
VCT,2006,St. Vincent and the Grenadines,6.728,29.9670294392811
VCT,2007,St. Vincent and the Grenadines,6.675,29.932480177349
VEN,1991,"Venezuela, RB",3.767,88.2019672890273
VEN,1992,"Venezuela, RB",3.694,96.1586486566662
VEN,1993,"Venezuela, RB",3.849,87.870072381252
VEN,1994,"Venezuela, RB",4.127,99.2702272992563
VEN,1995,"Venezuela, RB",4.074,91.4375103340516
VEN,1996,"Venezuela, RB",3.795,95.34071046691
VEN,1997,"Venezuela, RB",3.88,93.1006566393358
VEN,1998,"Venezuela, RB",4.304,96.0199975100763
VEN,1999,"Venezuela, RB",4.628,89.9911616555074
VEN,2000,"Venezuela, RB",4.278,90.7176706928597
VEN,2001,"Venezuela, RB",4.382,92.0996730328736
VEN,2002,"Venezuela, RB",4.687,97.9508443943254
VEN,2003,"Venezuela, RB",4.86,88.77156796893
VEN,2004,"Venezuela, RB",4.087,92.7794051567589
VEN,2005,"Venezuela, RB",3.674,91.0698758384005
VEN,2006,"Venezuela, RB",3.43,99.4697223107536
VEN,2007,"Venezuela, RB",3.293,90.7744873005939
VEN,2008,"Venezuela, RB",3.074,99.5912613707425
VEN,2009,"Venezuela, RB",3.677,98.2856672605576
VEN,2010,"Venezuela, RB",3.673,107.45281385656
VEN,2011,"Venezuela, RB",3.538,98.5458785278779
VEN,2012,"Venezuela, RB",3.508,105.386118055457
VEN,2013,"Venezuela, RB",3.55,98.0153296793564
VNM,1991,Vietnam,0.232,13.9384978860875
VNM,1992,Vietnam,0.262,14.1817649196954
VNM,1993,Vietnam,0.293,14.889612038766
VNM,1994,Vietnam,0.323,14.6794643097079
VNM,1995,Vietnam,0.348,15.2412487401407
VNM,1996,Vietnam,0.365,15.7266122678904
VNM,1997,Vietnam,0.392,16.5192153142543
VNM,1998,Vietnam,0.418,17.220731178675
VNM,1999,Vietnam,0.441,17.4606955436334
VNM,2000,Vietnam,0.502,18.0418825956733
VNM,2001,Vietnam,0.409,18.8693858048125
VNM,2002,Vietnam,0.448,20.1401022673792
VNM,2003,Vietnam,0.455,20.8214047558876
VNM,2004,Vietnam,0.66,22.5888182181286
VNM,2005,Vietnam,0.748,23.5420899496858
VNM,2006,Vietnam,0.847,23.8545095061236
VNM,2007,Vietnam,0.956,25.2285659264174
VNM,2008,Vietnam,0.947,26.5404455292111
VNM,2009,Vietnam,0.963,28.4276984547409
VNM,2010,Vietnam,0.948,30.9353566774333
VNM,2011,Vietnam,1.075,30.6210382820817
VNM,2012,Vietnam,1.037,30.7951275141414
VNM,2013,Vietnam,1.058,30.4783481804517
VUT,2004,Vanuatu,2.09,9.20910840931708
VUT,2005,Vanuatu,2.134,9.05550281797678
VUT,2006,Vanuatu,2.212,9.10343802664238
VUT,2007,Vanuatu,2.241,9.71860401886138
WSM,2004,Samoa,2.225,16.1707762640534
WSM,2005,Samoa,2.617,16.3197942269432
WSM,2006,Samoa,3.061,16.2344689377824
WSM,2007,Samoa,3.598,16.3779780233613
YEM,1991,"Yemen, Rep.",1.269,13.1710168063518
YEM,1992,"Yemen, Rep.",1.274,13.5531676385837
YEM,1993,"Yemen, Rep.",1.279,11.6940762078629
YEM,1994,"Yemen, Rep.",1.265,11.660210970709
YEM,1995,"Yemen, Rep.",1.238,12.3951411343589
YEM,1996,"Yemen, Rep.",1.197,12.2501537459757
YEM,1997,"Yemen, Rep.",1.194,12.5161815878199
YEM,1998,"Yemen, Rep.",1.243,12.8721728200569
YEM,1999,"Yemen, Rep.",1.211,13.8284818801027
YEM,2000,"Yemen, Rep.",1.24,14.1747607611754
YEM,2001,"Yemen, Rep.",1.307,15.0425274422152
YEM,2002,"Yemen, Rep.",1.357,14.3425774847394
YEM,2003,"Yemen, Rep.",1.396,15.2462665823519
YEM,2004,"Yemen, Rep.",1.426,15.992430401487
YEM,2005,"Yemen, Rep.",1.458,16.4558339613387
YEM,2006,"Yemen, Rep.",1.509,17.0096432991718
YEM,2007,"Yemen, Rep.",1.549,16.34000245071
YEM,2008,"Yemen, Rep.",1.561,16.6851470074035
YEM,2009,"Yemen, Rep.",1.656,17.772362179259
YEM,2010,"Yemen, Rep.",1.702,16.9475171084398
YEM,2011,"Yemen, Rep.",1.556,14.4754397129384
YEM,2012,"Yemen, Rep.",1.6,13.111028197111
YEM,2013,"Yemen, Rep.",1.629,16.586973453172
ZAF,1991,South Africa,4.962,106.513090572509
ZAF,1992,South Africa,5.045,97.2865380248199
ZAF,1993,South Africa,5.152,101.687781127434
ZAF,1994,South Africa,5.264,102.770678778854
ZAF,1995,South Africa,5.359,106.058280732727
ZAF,1996,South Africa,5.474,106.324204620333
ZAF,1997,South Africa,5.584,107.27289620377
ZAF,1998,South Africa,5.698,104.923425338363
ZAF,1999,South Africa,5.814,104.583472774044
ZAF,2000,South Africa,5.938,102.892621796174
ZAF,2001,South Africa,6.318,104.287014873558
ZAF,2002,South Africa,7.333,101.017562835929
ZAF,2003,South Africa,7.366,106.437060367835
ZAF,2004,South Africa,7.413,114.52921989091
ZAF,2005,South Africa,7.461,113.042818629651
ZAF,2006,South Africa,7.51,111.04421823735
ZAF,2007,South Africa,7.569,117.47817090989
ZAF,2008,South Africa,7.63,125.023292408247
ZAF,2009,South Africa,7.866,121.311036495046
ZAF,2010,South Africa,8.132,118.124845599393
ZAF,2011,South Africa,8.618,116.233056171634
ZAF,2012,South Africa,8.143,113.104237652695
ZAF,2013,South Africa,8.322,111.869608522677
ZAF,2014,South Africa,8.915,115.921343756739
ZMB,1991,Zambia,0.709,31.5089058241748
ZMB,1992,Zambia,0.674,31.2125878961319
ZMB,1993,Zambia,0.678,30.5366782920999
ZMB,1994,Zambia,0.725,30.0215326470659
ZMB,1995,Zambia,0.734,29.7614605191459
ZMB,1996,Zambia,0.758,28.8091046522417
ZMB,1997,Zambia,0.765,29.1574293253712
ZMB,1998,Zambia,0.763,28.6644218741416
ZMB,1999,Zambia,0.781,27.9834546642527
ZMB,2000,Zambia,0.799,27.90359463474
ZMB,2001,Zambia,0.812,27.9983088726597
ZMB,2002,Zambia,0.818,28.1604784544416
ZMB,2003,Zambia,0.833,28.3101440276995
ZMB,2004,Zambia,0.845,28.352144734057
ZMB,2005,Zambia,0.865,28.4982913626936
ZMB,2006,Zambia,0.88,28.3730806829143
